Symbol,Date,Close
AAPL,2015-1-7,26.94
AAPL,2015-1-8,27.97
AAPL,2015-1-9,28
AAPL,2015-1-12,27.31
AAPL,2015-1-13,27.56
AAPL,2015-1-14,27.45
AAPL,2015-1-15,26.71
AAPL,2015-1-16,26.5
AAPL,2015-1-20,27.18
AAPL,2015-1-21,27.39
AAPL,2015-1-22,28.1
AAPL,2015-1-23,28.25
AAPL,2015-1-26,28.28
AAPL,2015-1-27,27.29
AAPL,2015-1-28,28.83
AAPL,2015-1-29,29.73
AAPL,2015-1-30,29.29
AAPL,2015-2-2,29.66
AAPL,2015-2-3,29.66
AAPL,2015-2-4,29.89
AAPL,2015-2-5,29.99
AAPL,2015-2-6,29.73
AAPL,2015-2-9,29.93
AAPL,2015-2-10,30.51
AAPL,2015-2-11,31.22
AAPL,2015-2-12,31.62
AAPL,2015-2-13,31.77
AAPL,2015-2-17,31.96
AAPL,2015-2-18,32.18
AAPL,2015-2-19,32.11
AAPL,2015-2-20,32.37
AAPL,2015-2-23,33.25
AAPL,2015-2-24,33.04
AAPL,2015-2-25,32.2
AAPL,2015-2-26,32.6
AAPL,2015-2-27,32.12
AAPL,2015-3-2,32.27
AAPL,2015-3-3,32.34
AAPL,2015-3-4,32.14
AAPL,2015-3-5,31.6
AAPL,2015-3-6,31.65
AAPL,2015-3-9,31.79
AAPL,2015-3-10,31.13
AAPL,2015-3-11,30.56
AAPL,2015-3-12,31.11
AAPL,2015-3-13,30.9
AAPL,2015-3-16,31.24
AAPL,2015-3-17,31.76
AAPL,2015-3-18,32.12
AAPL,2015-3-19,31.87
AAPL,2015-3-20,31.48
AAPL,2015-3-23,31.8
AAPL,2015-3-24,31.67
AAPL,2015-3-25,30.85
AAPL,2015-3-26,31.06
AAPL,2015-3-27,30.81
AAPL,2015-3-30,31.59
AAPL,2015-3-31,31.11
AAPL,2015-4-1,31.06
AAPL,2015-4-2,31.33
AAPL,2015-4-6,31.84
AAPL,2015-4-7,31.5
AAPL,2015-4-8,31.4
